! R140 Conversion
! Date: 2024-08-14 14:49:48
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
1.65000000E+9      1.50000000E+2      1.50000000E+3      1.37688000E+2      1.00000000E+1      -9.95343200E-1      1.95315200E-4
1.70000000E+9      1.50000000E+2      1.50000000E+3      1.41860000E+2      1.00000000E+1      -9.95209200E-1      2.38737060E-5
1.75000000E+9      1.50000000E+2      1.50000000E+3      1.46032000E+2      1.00000000E+1      -9.95002800E-1      -2.14268540E-4
1.80000000E+9      1.50000000E+2      1.50000000E+3      1.50205000E+2      1.00000000E+1      -9.95045200E-1      -5.41818400E-5
1.85000000E+9      1.50000000E+2      1.50000000E+3      1.54377000E+2      1.00000000E+1      -9.95007600E-1      -1.45774720E-4
1.90000000E+9      1.50000000E+2      1.50000000E+3      1.58549000E+2      1.00000000E+1      -9.94990200E-1      -7.44577800E-5
1.95000000E+9      1.50000000E+2      1.50000000E+3      1.62722000E+2      1.00000000E+1      -9.95097800E-1      -9.74829800E-5
2.00000000E+9      1.50000000E+2      1.50000000E+3      1.66894000E+2      1.00000000E+1      -9.94925600E-1      2.08575160E-5
2.05000000E+9      1.50000000E+2      1.50000000E+3      1.71066000E+2      1.00000000E+1      -9.95030800E-1      1.62165400E-5
2.10000000E+9      1.50000000E+2      1.50000000E+3      1.75239000E+2      1.00000000E+1      -9.95093200E-1      1.46876640E-4
2.15000000E+9      1.50000000E+2      1.50000000E+3      1.79411000E+2      1.00000000E+1      -9.95023200E-1      -2.47089200E-4
2.20000000E+9      1.50000000E+2      1.50000000E+3      1.83583000E+2      1.00000000E+1      -9.95020400E-1      -3.09214800E-4
2.25000000E+9      1.50000000E+2      1.50000000E+3      1.87756000E+2      1.00000000E+1      -9.94958800E-1      -2.80490600E-4
2.30000000E+9      1.50000000E+2      1.50000000E+3      1.91928000E+2      1.00000000E+1      -9.94960400E-1      -2.98451000E-4
2.35000000E+9      1.50000000E+2      1.50000000E+3      1.96100000E+2      1.00000000E+1      -9.95057800E-1      -1.73299000E-4
2.40000000E+9      1.50000000E+2      1.50000000E+3      2.00273000E+2      1.00000000E+1      -9.94926600E-1      -1.92194100E-4
2.45000000E+9      1.50000000E+2      1.50000000E+3      2.04445000E+2      1.00000000E+1      -9.94798400E-1      -1.73938740E-4
2.50000000E+9      1.50000000E+2      1.50000000E+3      2.08617000E+2      1.00000000E+1      -9.94736600E-1      -2.84512730E-4
2.55000000E+9      1.50000000E+2      1.50000000E+3      2.12790000E+2      1.00000000E+1      -9.94689400E-1      -2.43482800E-4
2.60000000E+9      1.50000000E+2      1.50000000E+3      2.16962000E+2      1.00000000E+1      -9.94682400E-1      -2.41621600E-4
2.65000000E+9      1.50000000E+2      1.50000000E+3      2.21135000E+2      1.00000000E+1      -9.94899800E-1      -3.50260800E-4
2.70000000E+9      1.50000000E+2      1.50000000E+3      2.25307000E+2      1.00000000E+1      -9.94915600E-1      -5.99087800E-4
2.75000000E+9      1.50000000E+2      1.50000000E+3      2.29479000E+2      1.00000000E+1      -9.94887600E-1      -5.96328800E-4
2.80000000E+9      1.50000000E+2      1.50000000E+3      2.33652000E+2      1.00000000E+1      -9.94862000E-1      -4.45505200E-4
2.85000000E+9      1.50000000E+2      1.50000000E+3      2.37824000E+2      1.00000000E+1      -9.94737200E-1      -4.99833400E-4
2.90000000E+9      1.50000000E+2      1.50000000E+3      2.41996000E+2      1.00000000E+1      -9.94580200E-1      -7.32183600E-4
2.95000000E+9      1.50000000E+2      1.50000000E+3      2.46169000E+2      1.00000000E+1      -9.94600200E-1      -7.70347800E-4
3.00000000E+9      1.50000000E+2      1.50000000E+3      2.50341000E+2      1.00000000E+1      -9.94582400E-1      -9.51936800E-4
3.05000000E+9      1.50000000E+2      1.50000000E+3      2.54513000E+2      1.00000000E+1      -9.94629400E-1      -8.86285000E-4
3.10000000E+9      1.50000000E+2      1.50000000E+3      2.58686000E+2      1.00000000E+1      -9.94604400E-1      -7.35774600E-4
3.15000000E+9      1.50000000E+2      1.50000000E+3      2.62858000E+2      1.00000000E+1      -9.94589800E-1      -7.47434400E-4
3.20000000E+9      1.50000000E+2      1.50000000E+3      2.67030000E+2      1.00000000E+1      -9.94665400E-1      -6.42981800E-4
3.25000000E+9      1.50000000E+2      1.50000000E+3      2.71203000E+2      1.00000000E+1      -9.94473400E-1      -7.41319200E-4
3.30000000E+9      1.50000000E+2      1.50000000E+3      2.75375000E+2      1.00000000E+1      -9.94684800E-1      -9.03672200E-4
3.35000000E+9      1.50000000E+2      1.50000000E+3      2.79547000E+2      1.00000000E+1      -9.94805800E-1      -1.01106780E-3
3.40000000E+9      1.50000000E+2      1.50000000E+3      2.83720000E+2      1.00000000E+1      -9.94548400E-1      -9.78936200E-4
3.45000000E+9      1.50000000E+2      1.50000000E+3      2.87892000E+2      1.00000000E+1      -9.94673400E-1      -1.32274000E-3
3.50000000E+9      1.50000000E+2      1.50000000E+3      2.92064000E+2      1.00000000E+1      -9.94439000E-1      -1.56012200E-3
3.55000000E+9      1.50000000E+2      1.50000000E+3      2.96237000E+2      1.00000000E+1      -9.94453000E-1      -1.37999600E-3
3.60000000E+9      1.50000000E+2      1.50000000E+3      3.00409000E+2      1.00000000E+1      -9.94508600E-1      -1.40080600E-3
3.65000000E+9      1.50000000E+2      1.50000000E+3      3.04581000E+2      1.00000000E+1      -9.94494800E-1      -1.26371800E-3
3.70000000E+9      1.50000000E+2      1.50000000E+3      3.08754000E+2      1.00000000E+1      -9.94671000E-1      -1.29964600E-3
