! R140 Conversion
! Date: 2024-08-14 14:49:36
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
1.70000000E+9      8.02697600E+1      8.92849600E+0      8.44396800E-1      1.11231400E-1      1.64860200E-1      -8.72379200E-1
1.75000000E+9      8.02037600E+1      9.13286400E+0      8.89128000E-1      1.13870800E-1      1.38322400E-1      -8.73248400E-1
1.80000000E+9      8.02071000E+1      9.38607200E+0      9.39887400E-1      1.17022800E-1      1.11676400E-1      -8.72993400E-1
1.85000000E+9      8.00653200E+1      9.65143000E+0      9.93305800E-1      1.20544400E-1      8.73523600E-2      -8.71572400E-1
1.90000000E+9      7.98910200E+1      9.85431000E+0      1.04159600E+0      1.23346600E-1      6.39947800E-2      -8.69964600E-1
1.95000000E+9      7.97599600E+1      1.00678800E+1      1.09217400E+0      1.26227000E-1      4.09146800E-2      -8.67783000E-1
2.00000000E+9      7.96163400E+1      1.02264000E+1      1.13781400E+0      1.28445800E-1      1.88035800E-2      -8.65694600E-1
2.05000000E+9      7.95600400E+1      1.03844200E+1      1.18428400E+0      1.30523000E-1      -3.90120600E-3      -8.62958400E-1
2.10000000E+9      7.95186600E+1      1.05854200E+1      1.23665200E+0      1.33118600E-1      -2.60829200E-2      -8.59328600E-1
2.15000000E+9      7.94213800E+1      1.07977400E+1      1.29149000E+0      1.35955200E-1      -4.69278400E-2      -8.55139600E-1
2.20000000E+9      7.93222200E+1      1.09720200E+1      1.34285400E+0      1.38322000E-1      -6.70219800E-2      -8.51038200E-1
2.25000000E+9      7.92325000E+1      1.11872800E+1      1.40031600E+0      1.41195600E-1      -8.65577600E-2      -8.46193200E-1
2.30000000E+9      7.91281000E+1      1.13692800E+1      1.45472200E+0      1.43682000E-1      -1.05596200E-1      -8.41023800E-1
2.35000000E+9      7.90262600E+1      1.15702600E+1      1.51262400E+0      1.46410200E-1      -1.23992000E-1      -8.35429800E-1
2.40000000E+9      7.89584600E+1      1.17744800E+1      1.57207200E+0      1.49122400E-1      -1.42104200E-1      -8.29603400E-1
2.45000000E+9      7.88823400E+1      1.19858800E+1      1.63363800E+0      1.51946400E-1      -1.59489800E-1      -8.23529400E-1
2.50000000E+9      7.87945800E+1      1.21840000E+1      1.69453200E+0      1.54630000E-1      -1.76146600E-1      -8.17458800E-1
2.55000000E+9      7.87078800E+1      1.24003200E+1      1.75910800E+0      1.57548600E-1      -1.92472800E-1      -8.10635000E-1
2.60000000E+9      7.86224200E+1      1.26005400E+1      1.82256200E+0      1.60266400E-1      -2.08233000E-1      -8.03898000E-1
