! R140 Conversion
! Date: 2024-08-14 14:49:42
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
1.70000000E+9      7.79987000E+1      1.27677400E+1      1.20748800E+0      1.63691600E-1      1.76912000E-1      -8.25256000E-1
1.75000000E+9      7.79590200E+1      1.28026400E+1      1.24640000E+0      1.64222800E-1      1.51702000E-1      -8.28513800E-1
1.80000000E+9      7.79174400E+1      1.28465200E+1      1.28640400E+0      1.64873600E-1      1.26683000E-1      -8.30408200E-1
1.85000000E+9      7.78739600E+1      1.28981200E+1      1.32745000E+0      1.65628400E-1      1.03064600E-1      -8.31640200E-1
1.90000000E+9      7.78212000E+1      1.29585800E+1      1.36971600E+0      1.66517200E-1      7.98150400E-2      -8.32183800E-1
1.95000000E+9      7.77619400E+1      1.30183200E+1      1.41224400E+0      1.67412400E-1      5.70178600E-2      -8.31820000E-1
2.00000000E+9      7.77071400E+1      1.30853000E+1      1.45590400E+0      1.68392200E-1      3.50863200E-2      -8.31266400E-1
2.05000000E+9      7.76531000E+1      1.31556800E+1      1.50033200E+0      1.69416000E-1      1.28353000E-2      -8.29993200E-1
2.10000000E+9      7.76067400E+1      1.32300600E+1      1.54561000E+0      1.70475600E-1      -8.74228600E-3      -8.28044200E-1
2.15000000E+9      7.75634800E+1      1.33127800E+1      1.59230400E+0      1.71637000E-1      -2.92801800E-2      -8.25510000E-1
2.20000000E+9      7.75169800E+1      1.34020800E+1      1.64026600E+0      1.72892400E-1      -4.90563000E-2      -8.23010400E-1
2.25000000E+9      7.74711800E+1      1.34980800E+1      1.68956200E+0      1.74233400E-1      -6.84509200E-2      -8.19990600E-1
2.30000000E+9      7.74219400E+1      1.36000600E+1      1.74015400E+0      1.75661400E-1      -8.75284200E-2      -8.16305400E-1
2.35000000E+9      7.73739800E+1      1.37064200E+1      1.79189200E+0      1.77145200E-1      -1.06016800E-1      -8.12083400E-1
2.40000000E+9      7.73280800E+1      1.38180600E+1      1.84492000E+0      1.78693600E-1      -1.24310600E-1      -8.07673400E-1
2.45000000E+9      7.72810800E+1      1.39320800E+1      1.89889600E+0      1.80278000E-1      -1.41812000E-1      -8.02890000E-1
2.50000000E+9      7.72343200E+1      1.40496000E+1      1.95399600E+0      1.81909000E-1      -1.58821800E-1      -7.98072200E-1
2.55000000E+9      7.71825600E+1      1.41698400E+1      2.01013200E+0      1.83588800E-1      -1.75469400E-1      -7.92616800E-1
2.60000000E+9      7.71233800E+1      1.42910400E+1      2.06708000E+0      1.85301600E-1      -1.91483800E-1      -7.86984600E-1
2.65000000E+9      7.70590400E+1      1.44166800E+1      2.12535200E+0      1.87086000E-1      -2.07178600E-1      -7.80960200E-1
2.70000000E+9      7.69901000E+1      1.45480200E+1      2.18518200E+0      1.88959600E-1      -2.21111400E-1      -7.75567000E-1
