! R140 Conversion
! Date: 2024-08-14 14:49:38
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
1.70000000E+9      1.00735000E+0      1.69062400E-2      1.59887600E-3      1.67894200E-2      9.99451200E-1      -2.39317800E-2
1.75000000E+9      1.00795600E+0      1.46880800E-2      1.42995800E-3      1.45771400E-2      9.99212600E-1      -2.47722600E-2
1.80000000E+9      1.00854800E+0      1.31226400E-2      1.31405600E-3      1.30146200E-2      9.99342000E-1      -2.58267600E-2
1.85000000E+9      1.00905200E+0      1.23599800E-2      1.27206400E-3      1.22504980E-2      9.99291600E-1      -2.63964200E-2
1.90000000E+9      1.00921200E+0      1.22789800E-2      1.29788200E-3      1.21663200E-2      9.99280800E-1      -2.70587000E-2
1.95000000E+9      1.00898800E+0      1.18391200E-2      1.28432200E-3      1.17316800E-2      9.99328200E-1      -2.75548800E-2
2.00000000E+9      1.00844600E+0      1.13171160E-2      1.25917300E-3      1.12193840E-2      9.99332200E-1      -2.79938200E-2
2.05000000E+9      1.00767400E+0      1.09028920E-2      1.24341000E-3      1.08164380E-2      9.99155200E-1      -2.85383800E-2
2.10000000E+9      1.00677200E+0      1.07227020E-2      1.25268880E-3      1.06470080E-2      9.99273400E-1      -2.93074200E-2
2.15000000E+9      1.00585800E+0      1.08605240E-2      1.29899680E-3      1.07937600E-2      9.99290000E-1      -3.00843200E-2
2.20000000E+9      1.00506000E+0      1.13105300E-2      1.38428400E-3      1.12503160E-2      9.99251200E-1      -3.10445600E-2
2.25000000E+9      1.00452000E+0      1.20759580E-2      1.51155000E-3      1.20187880E-2      9.99076600E-1      -3.19303800E-2
2.30000000E+9      1.00436800E+0      1.31577800E-2      1.68356400E-3      1.30984200E-2      9.98976200E-1      -3.25552600E-2
2.35000000E+9      1.00469400E+0      1.44868600E-2      1.89392000E-3      1.44178200E-2      9.98872000E-1      -3.30105400E-2
2.40000000E+9      1.00558600E+0      1.60374800E-2      2.14124400E-3      1.59475600E-2      9.98842400E-1      -3.36279400E-2
2.45000000E+9      1.00712800E+0      1.78052400E-2      2.42679400E-3      1.76786400E-2      9.98837800E-1      -3.41325200E-2
2.50000000E+9      1.00957000E+0      1.96958400E-2      2.73926800E-3      1.95084200E-2      9.98910400E-1      -3.51612000E-2
2.55000000E+9      1.01264600E+0      2.12191400E-2      3.01014600E-3      2.09528000E-2      9.98831600E-1      -3.62268800E-2
2.60000000E+9      1.01520600E+0      2.27951600E-2      3.29712400E-3      2.24515400E-2      9.98602600E-1      -3.71433000E-2
2.65000000E+9      1.01807400E+0      2.40844200E-2      3.55059600E-3      2.36536800E-2      9.98205000E-1      -3.79888000E-2
2.70000000E+9      1.02101800E+0      2.50661800E-2      3.76505400E-3      2.45463200E-2      9.98525400E-1      -3.72248400E-2
2.75000000E+9      1.02424600E+0      2.58475000E-2      3.95431200E-3      2.52309800E-2      9.98409800E-1      -3.77069600E-2
2.80000000E+9      1.02774200E+0      2.63749000E-2      4.10835600E-3      2.56576400E-2      9.98312000E-1      -3.80332200E-2
2.85000000E+9      1.03132000E+0      2.66300600E-2      4.22217600E-3      2.58157200E-2      9.98409400E-1      -3.87802800E-2
2.90000000E+9      1.03492400E+0      2.66379400E-2      4.29752400E-3      2.57335400E-2      9.98352200E-1      -3.99354200E-2
2.95000000E+9      1.03849800E+0      2.64457800E-2      4.34007800E-3      2.54602200E-2      9.98270400E-1      -4.09125800E-2
3.00000000E+9      1.04200000E+0      2.61242200E-2      4.35997600E-3      2.50660800E-2      9.98119600E-1      -4.18706800E-2
3.05000000E+9      1.04508200E+0      2.55516200E-2      4.33548600E-3      2.44462800E-2      9.98302000E-1      -4.24815000E-2
3.10000000E+9      1.04806600E+0      2.47386000E-2      4.26634800E-3      2.36022000E-2      9.98330400E-1      -4.28699400E-2
3.15000000E+9      1.05095200E+0      2.36815400E-2      4.14992400E-3      2.25332400E-2      9.98443600E-1      -4.31269400E-2
3.20000000E+9      1.05381000E+0      2.25281800E-2      4.01046600E-3      2.13798600E-2      9.98169400E-1      -4.33246400E-2
3.25000000E+9      1.05671800E+0      2.14483600E-2      3.87790200E-3      2.03012400E-2      9.97890000E-1      -4.38812600E-2
3.30000000E+9      1.05982600E+0      2.06213800E-2      3.78574200E-3      1.94627400E-2      9.97430400E-1      -4.44090200E-2
3.35000000E+9      1.06303800E+0      2.01265600E-2      3.75088400E-3      1.89399400E-2      9.97379600E-1      -4.50977200E-2
3.40000000E+9      1.06617200E+0      1.97684600E-2      3.73913400E-3      1.85503400E-2      9.97416000E-1      -4.61205000E-2
3.45000000E+9      1.06927200E+0      1.91006200E-2      3.66595000E-3      1.78738000E-2      9.97506800E-1      -4.71345800E-2
3.50000000E+9      1.07237400E+0      1.84328600E-2      3.58905400E-3      1.72011800E-2      9.97877200E-1      -4.80001000E-2
3.55000000E+9      1.07547400E+0      1.77650400E-2      3.50844400E-3      1.65323600E-2      9.98266400E-1      -4.84646800E-2
3.60000000E+9      1.07857600E+0      1.70972800E-2      3.42411800E-3      1.58673400E-2      9.98424600E-1      -4.88589400E-2
3.65000000E+9      1.08167600E+0      1.64294800E-2      3.33607800E-3      1.52060400E-2      9.98172200E-1      -4.92405800E-2
3.70000000E+9      1.08477800E+0      1.57616800E-2      3.24431800E-3      1.45483800E-2      9.97729400E-1      -4.97107200E-2
3.75000000E+9      1.08787600E+0      1.50939000E-2      3.14884800E-3      1.38943400E-2      9.97305400E-1      -5.04252200E-2
3.80000000E+9      1.09097600E+0      1.44260800E-2      3.04966200E-3      1.32438800E-2      9.97049800E-1      -5.12166800E-2
3.85000000E+9      1.09408000E+0      1.37583000E-2      2.94676000E-3      1.25969400E-2      9.97118800E-1      -5.22160600E-2
3.90000000E+9      1.09717800E+0      1.30905000E-2      2.84014400E-3      1.19534200E-2      9.97565600E-1      -5.34569200E-2
3.95000000E+9      1.10028000E+0      1.24227200E-2      2.72981200E-3      1.13133400E-2      9.97782400E-1      -5.42138000E-2
4.00000000E+9      1.10338000E+0      1.17549200E-2      2.61576600E-3      1.06766400E-2      9.98079200E-1      -5.47280800E-2
4.05000000E+9      1.10648200E+0      1.10871180E-2      2.49800400E-3      1.00432560E-2      9.98239200E-1      -5.50876800E-2
4.10000000E+9      1.10958200E+0      1.04193100E-2      2.37652800E-3      9.41314000E-3      9.97904200E-1      -5.56033000E-2
4.15000000E+9      1.10878600E+0      9.77050600E-3      2.25572000E-3      8.83327200E-3      9.97698000E-1      -5.58824800E-2
4.20000000E+9      1.11589600E+0      9.14475600E-3      2.13668800E-3      8.21396400E-3      9.97304800E-1      -5.66924000E-2
4.25000000E+9      1.11803400E+0      8.69622000E-3      2.05607400E-3      7.78908000E-3      9.97278600E-1      -5.77599800E-2
4.30000000E+9      1.12240400E+0      7.91407200E-3      1.89316200E-3      7.06607200E-3      9.97489800E-1      -5.87944400E-2
4.35000000E+9      1.12767400E+0      6.98757000E-3      1.69096800E-3      6.22010800E-3      9.97670400E-1      -5.96430600E-2
4.40000000E+9      1.13519600E+0      6.16236800E-3      1.50841000E-3      5.45641600E-3      9.98087200E-1      -6.02066400E-2
4.45000000E+9      1.13637360E+0      5.39954800E-3      1.33670800E-3      4.78055000E-3      9.98164000E-1      -6.04308600E-2
4.50000000E+9      1.13395520E+0      4.69836000E-3      1.17619200E-3      4.16606600E-3      9.97957600E-1      -6.03823200E-2
4.55000000E+9      1.13510700E+0      4.07430200E-3      1.03129840E-3      3.60217200E-3      9.98006400E-1      -6.04801800E-2
4.60000000E+9      1.13959600E+0      3.52346800E-3      9.01670200E-4      3.09341800E-3      9.97720800E-1      -6.11177000E-2
4.65000000E+9      1.14446800E+0      3.03645600E-3      7.85487400E-4      2.64355600E-3      9.97467600E-1      -6.24020600E-2
4.70000000E+9      1.14248200E+0      2.74321000E-3      7.17259800E-4      2.38399200E-3      9.97365000E-1      -6.39165000E-2
4.75000000E+9      1.14005600E+0      2.20494200E-3      5.82653600E-4      1.91263000E-3      9.97396600E-1      -6.54898600E-2
4.80000000E+9      1.14273400E+0      1.80318580E-3      4.81505200E-4      1.55461440E-3      9.97568400E-1      -6.65151400E-2
4.85000000E+9      1.13475000E+0      1.47723500E-3      3.98575800E-4      1.28277740E-3      9.99160200E-1      -6.87839000E-2
4.90000000E+9      1.12742400E+0      1.24467660E-3      3.39290660E-4      1.09012840E-3      9.98478400E-1      -6.94849000E-2
4.95000000E+9      1.11984000E+0      1.08714660E-3      2.99373320E-4      9.62339200E-4      9.99040800E-1      -6.92845800E-2
5.00000000E+9      1.11280400E+0      9.90547600E-4      2.75527440E-4      8.86068400E-4      9.97551800E-1      -7.01614800E-2
5.05000000E+9      1.10587000E+0      9.37685600E-4      2.63431300E-4      8.46959800E-4      9.95657600E-1      -6.86664800E-2
5.10000000E+9      1.09866200E+0      9.12729800E-4      2.58959080E-4      8.31528000E-4      9.99542800E-1      -7.21312600E-2
5.15000000E+9      1.09203800E+0      9.02920200E-4      2.58688160E-4      8.27793800E-4      9.98280800E-1      -7.20713400E-2
5.20000000E+9      1.08497800E+0      8.92043400E-4      2.58052440E-4      8.22436000E-4      9.98404000E-1      -7.35600400E-2
5.25000000E+9      1.07868600E+0      8.72150400E-4      2.54724300E-4      8.07679000E-4      9.98084800E-1      -7.48743200E-2
5.30000000E+9      1.07274200E+0      8.33118600E-4      2.45641600E-4      7.75171800E-4      9.98192400E-1      -7.59115200E-2
5.35000000E+9      1.06615200E+0      7.66622000E-4      2.28168020E-4      7.17707800E-4      9.98527000E-1      -7.62148800E-2
5.40000000E+9      1.06022000E+0      6.75021400E-4      2.02782940E-4      6.36226600E-4      1.00043040E+0      -7.71967400E-2
5.45000000E+9      1.05414400E+0      5.60332800E-4      1.69887480E-4      5.33136400E-4      9.97278600E-1      -7.91888800E-2
5.50000000E+9      1.04859200E+0      4.34031040E-4      1.32801842E-4      4.17910378E-4      9.99335200E-1      -7.91522200E-2
5.55000000E+9      1.04349000E+0      3.14258520E-4      9.70287600E-5      3.07269840E-4      9.99619400E-1      -7.85520400E-2
5.60000000E+9      1.03780440E+0      2.25515860E-4      7.02562540E-5      2.24355540E-4      9.97731400E-1      -8.13656800E-2
5.65000000E+9      1.03185780E+0      2.05563280E-4      6.46119980E-5      2.05528100E-4      9.98904400E-1      -8.23113200E-2
5.70000000E+9      1.02932800E+0      2.54513100E-4      8.07056240E-5      2.50261500E-4      9.98560200E-1      -8.21529800E-2
5.75000000E+9      1.03186400E+0      3.97639200E-4      1.27196740E-4      3.84609400E-4      9.98112800E-1      -8.31571400E-2
5.80000000E+9      1.03725200E+0      1.41304184E-4      4.55933160E-5      1.36081634E-4      9.97694800E-1      -8.40465400E-2
5.85000000E+9      1.03968000E+0      1.26437260E-4      4.11481400E-5      1.21185340E-4      9.98532800E-1      -8.45475600E-2
5.90000000E+9      1.04667000E+0      1.55841200E-4      5.11509800E-5      1.48703200E-4      9.99460400E-1      -8.63975600E-2
5.95000000E+9      1.04805200E+0      1.44141200E-4      4.77116600E-5      1.37235520E-4      9.99667000E-1      -8.68933200E-2
6.00000000E+9      1.04759200E+0      1.14446400E-4      3.82008800E-5      1.09237400E-4      9.99504400E-1      -8.90306200E-2
6.25000000E+9      1.00575400E+0      3.32442200E-5      1.15588620E-5      3.29811000E-5      9.96954600E-1      -8.89786800E-2
6.50000000E+9      1.00519480E+0      2.87756260E-3      1.04053620E-3      2.88599680E-3      9.93202200E-1      -9.39617400E-2
6.75000000E+9      1.01090160E+0      5.43871500E-3      2.04230100E-3      5.43349360E-3      9.96219800E-1      -9.44146200E-2
7.00000000E+9      1.01307320E+0      7.89252200E-3      3.07349800E-3      7.81555800E-3      9.93167000E-1      -9.99134400E-2
7.25000000E+9      1.02034000E+0      9.84406600E-3      3.97038000E-3      9.64272600E-3      9.92846600E-1      -1.02783000E-1
7.50000000E+9      1.03521800E+0      1.11112340E-2      4.63599600E-3      1.07297280E-2      9.94156800E-1      -1.07163800E-1
7.75000000E+9      1.05937000E+0      1.11394440E-2      4.80269000E-3      1.05232580E-2      9.92081200E-1      -1.11305000E-1
8.00000000E+9      1.07987200E+0      1.08887600E-2      4.84605200E-3      1.01056820E-2      9.92445800E-1      -1.14635800E-1
8.25000000E+9      1.09589400E+0      1.04171780E-2      4.78105400E-3      9.53528600E-3      9.90087600E-1      -1.16608200E-1
8.50000000E+9      1.10789400E+0      9.36896000E-3      4.43027200E-3      8.48448000E-3      9.92202200E-1      -1.18219800E-1
8.75000000E+9      1.11825000E+0      8.47235600E-3      4.12411800E-3      7.60738800E-3      9.89038400E-1      -1.23237400E-1
9.00000000E+9      1.12637200E+0      6.69795200E-3      3.35354000E-3      5.97460800E-3      9.92409000E-1      -1.25780200E-1
9.25000000E+9      1.13315000E+0      5.14889200E-3      2.64956800E-3      4.56291600E-3      9.89997200E-1      -1.27631400E-1
9.50000000E+9      1.13795600E+0      4.25396200E-3      2.24821000E-3      3.74614600E-3      9.88633000E-1      -1.34385600E-1
9.75000000E+9      1.15815400E+0      2.94899100E-3      1.59954780E-3      2.54327040E-3      9.94743400E-1      -1.30179800E-1
1.00000000E+10      1.17354800E+0      3.16510260E-3      1.76078880E-3      2.68434000E-3      9.83875200E-1      -1.36840800E-1
1.02500000E+10      1.18906000E+0      3.18472920E-3      1.81599880E-3      2.66254780E-3      9.96499400E-1      -1.44304400E-1
1.05000000E+10      1.20348000E+0      2.30154560E-3      1.34440120E-3      1.90293680E-3      9.89809200E-1      -1.43064200E-1
1.07500000E+10      1.20056800E+0      2.26392738E-3      1.35391006E-3      1.87824862E-3      9.89395600E-1      -1.52675200E-1
1.10000000E+10      1.20088600E+0      1.64298820E-3      1.00541700E-3      1.35734020E-3      9.87957200E-1      -1.56640000E-1
1.12500000E+10      1.19755000E+0      1.23086680E-3      7.70340200E-4      1.01970820E-3      9.83229000E-1      -1.60521600E-1
1.15000000E+10      1.19189800E+0      1.34673040E-3      8.61584700E-4      1.12351220E-3      9.87698400E-1      -1.62113000E-1
1.17500000E+10      1.18397800E+0      1.09977780E-3      7.18889400E-4      9.29744000E-4      9.81262400E-1      -1.66111200E-1
1.20000000E+10      1.17623000E+0      1.12418880E-3      7.50480000E-4      9.56498600E-4      9.85840400E-1      -1.69106200E-1
1.22500000E+10      1.16861400E+0      9.97356000E-4      6.79681000E-4      8.52854800E-4      9.79698800E-1      -1.72880000E-1
1.25000000E+10      1.15954000E+0      8.41329600E-4      5.85053800E-4      7.25399600E-4      9.83867600E-1      -1.77760000E-1
1.27500000E+10      1.14661800E+0      6.44623400E-4      4.57230600E-4      5.63053200E-4      9.79693400E-1      -1.81000800E-1
1.30000000E+10      1.13134000E+0      3.45387000E-4      2.49786400E-4      3.04059800E-4      9.81160600E-1      -1.84711200E-1
1.32500000E+10      1.10707000E+0      3.97264000E-4      2.92829400E-4      3.59055800E-4      9.79337800E-1      -1.85639600E-1
1.35000000E+10      1.08010200E+0      3.25256200E-4      2.44274600E-4      3.01584600E-4      9.78953000E-1      -1.93609600E-1
1.37500000E+10      1.04375600E+0      2.21661600E-4      1.69555720E-4      2.12616800E-4      9.78387800E-1      -1.92948000E-1
1.40000000E+10      1.00761200E+0      8.22878000E-5      6.40886000E-5      8.12498000E-5      9.78544000E-1      -2.02570600E-1
