! NanoVNA-App
! Date: 2024-06-25 16:29:00
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.28874978E-1      1.19029202E-1      -1.50455162E-5      -2.39042565E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.30201186E-1      2.15875611E-2      2.22353265E-5      -2.72793695E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29380042E-1      -7.52786663E-2      1.70804560E-5      1.29863620E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.27195188E-1      -1.80688614E-1      -5.29084355E-6      -3.75136733E-6
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.22882778E-1      -3.06220042E-1      3.54293734E-5      -7.55023211E-6
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.13051050E-1      -4.77173391E-1      2.05738470E-5      -9.49297100E-6
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.90846014E-1      -7.49192022E-1      -4.58676368E-6      2.75550410E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.04662314E-1      -1.33588882E+0      -6.46337867E-6      -3.28756869E-6
2.58000000E+8      1.07374182E+9      0.00000000E+0      -6.18025821E-1      -3.93591071E+0      -4.58862633E-5      -1.12708658E-5
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.90964648E-1      3.64852886E+0      1.82911754E-5      6.47269189E-7
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.06246179E-1      1.27673650E+0      1.71158463E-5      1.71894208E-5
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.86924564E-1      7.11295953E-1      1.49728730E-5      1.59125775E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.09376784E-1      4.40930443E-1      -1.50687993E-5      1.74231827E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18195461E-1      2.68084561E-1      2.20276415E-5      2.22604722E-5
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.22882033E-1      1.36304906E-1      1.40378252E-5      -1.21118501E-5
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25201189E-1      2.07309786E-2      -2.82889232E-5      -1.33439898E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.26059402E-1      -9.26463950E-2      3.50456685E-6      -1.20811164E-5
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.25476821E-1      -2.18440566E-1      1.06105581E-5      -1.23353675E-5
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.21167568E-1      -3.77783227E-1      2.03223899E-5      -1.20811164E-5
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.06413141E-1      -6.15685578E-1      -1.12690032E-6      1.53575093E-6
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.43333878E-1      -1.08258650E+0      8.57468694E-6      4.60846350E-5
3.52250000E+8      1.07374182E+9      0.00000000E+0      -2.31637432E-1      -2.66050905E+0      -1.81691721E-5      3.10819596E-5
3.59500000E+8      1.07374182E+9      0.00000000E+0      -2.15217382E+0      3.43830434E+0      -3.00360844E-5      -2.11317092E-6
3.66750000E+8      1.07374182E+9      0.00000000E+0      1.64460999E-1      1.25525107E+0      -2.16122717E-5      1.07213855E-5
3.74000000E+8      1.07374182E+9      0.00000000E+0      3.57157320E-1      6.74668348E-1      -3.30740586E-5      -5.16138971E-6
3.81250000E+8      1.07374182E+9      0.00000000E+0      4.12271755E-1      4.01038539E-1      -2.62493268E-5      3.91919166E-5
3.88500000E+8      1.07374182E+9      0.00000000E+0      4.32360355E-1      2.28302927E-1      2.41119415E-6      3.71774659E-5
3.95750000E+8      1.07374182E+9      0.00000000E+0      4.39294188E-1      9.51333281E-2      -2.35969201E-5      4.77675349E-6
4.03000000E+8      1.07374182E+9      0.00000000E+0      4.37249933E-1      -2.41332675E-2      -1.68411061E-5      7.35931098E-6
4.10250000E+8      1.07374182E+9      0.00000000E+0      4.26315263E-1      -1.42754060E-1      -2.08895653E-6      -2.60770321E-8
4.17500000E+8      1.07374182E+9      0.00000000E+0      4.02895342E-1      -2.76694189E-1      -7.67037272E-6      -4.52436507E-6
4.24750000E+8      1.07374182E+9      0.00000000E+0      3.53664501E-1      -4.48202562E-1      -4.07826155E-6      -3.25599685E-5
4.32000000E+8      1.07374182E+9      0.00000000E+0      2.37742975E-1      -6.98174329E-1      1.63381919E-5      9.56747681E-6
4.39250000E+8      1.07374182E+9      0.00000000E+0      -1.21727298E-1      -1.12420132E+0      -7.25872815E-6      -1.71046704E-5
4.46500000E+8      1.07374182E+9      0.00000000E+0      -1.79245855E+0      -1.35864814E+0      -7.35465437E-6      1.74492598E-5
