! NanoVNA-App
! Date: 2024-06-25 16:23:18
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.29240439E-1      1.20929451E-1      1.19265169E-5      3.98205593E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.30355288E-1      2.33179834E-2      -9.43243504E-6      -2.19084322E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29792990E-1      -7.34012300E-2      2.31182203E-5      5.88595867E-6
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.27254902E-1      -1.78408361E-1      -3.61138955E-5      1.45193189E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.23094783E-1      -3.03279708E-1      1.44885853E-5      -2.23079696E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.14292907E-1      -4.73101502E-1      2.21887603E-5      9.68575478E-6
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.91319396E-1      -7.41438876E-1      -1.01337209E-5      1.95764005E-6
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.13963008E-1      -1.31385134E+0      -4.56534326E-6      -1.04010105E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -5.27980549E-1      -3.79467196E+0      -8.22171569E-6      -3.84422019E-5
2.65250000E+8      1.07374182E+9      0.00000000E+0      -5.63227478E-1      3.81278833E+0      1.28643587E-5      1.71381980E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.05947774E-1      1.29811044E+0      -2.13170424E-5      -3.60859558E-5
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.88879031E-1      7.20734410E-1      1.05034560E-5      6.25941902E-6
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.10174372E-1      4.45790234E-1      -2.11782753E-6      4.02927399E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18961508E-1      2.72063755E-1      -5.10588288E-5      1.17458403E-5
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.23246601E-1      1.39687550E-1      1.45938247E-6      1.32350251E-5
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25719643E-1      2.33791865E-2      -7.72066414E-6      -1.61593780E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.26558283E-1      -8.96671928E-2      2.35345215E-6      1.45742670E-5
