! NanoVNA-App
! Date: 2024-06-25 16:23:21
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.29326351E-1      1.20740395E-1      -1.70469284E-5      1.85472891E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.30327865E-1      2.33909033E-2      8.63708556E-6      2.48653814E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.30020431E-1      -7.33179451E-2      -1.42427161E-5      1.23111531E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.27122120E-1      -1.78336524E-1      -1.94180757E-6      1.33197755E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.23296394E-1      -3.03435126E-1      -2.38595530E-5      -1.38990581E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.14705226E-1      -4.72762390E-1      -1.32247806E-5      -3.30554321E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.91117579E-1      -7.41109921E-1      1.26957893E-5      1.11320987E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.12788082E-1      -1.31439151E+0      1.92224979E-5      1.29956752E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -5.25981169E-1      -3.80457778E+0      1.13528222E-5      3.15923244E-5
2.65250000E+8      1.07374182E+9      0.00000000E+0      -5.42703933E-1      3.82230478E+0      1.16266310E-5      1.09001994E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.05407833E-1      1.29923447E+0      1.09206885E-5      -9.76305455E-6
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.88004808E-1      7.20769198E-1      -4.76557761E-6      1.42231584E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.09913525E-1      4.46005660E-1      -1.05807558E-5      -5.74160367E-6
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18992746E-1      2.71836927E-1      1.75181776E-6      1.54515728E-5
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.22948584E-1      1.39760721E-1      -2.33855098E-5      -9.41194594E-6
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25883293E-1      2.36549930E-2      2.28816643E-5      3.59266996E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.26683422E-1      -8.97021827E-2      -6.52391464E-6      5.57862222E-7
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.26119873E-1      -2.15031359E-1      -3.93111259E-6      2.58293003E-5
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.22512972E-1      -3.72561452E-1      -1.57710165E-5      6.77164644E-6
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.08315640E-1      -6.07262054E-1      4.92762774E-6      -4.33083624E-5
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.49086719E-1      -1.06425801E+0      1.27647072E-5      -5.76488674E-6
3.52250000E+8      1.07374182E+9      0.00000000E+0      -1.45544066E-1      -2.58140571E+0      -1.99442729E-5      6.57793134E-6
3.59500000E+8      1.07374182E+9      0.00000000E+0      -2.40751133E+0      3.60687340E+0      -6.05732203E-6      -2.59438530E-5
3.66750000E+8      1.07374182E+9      0.00000000E+0      1.59185307E-1      1.28684536E+0      3.52626666E-5      6.62170351E-7
3.74000000E+8      1.07374182E+9      0.00000000E+0      3.58477224E-1      6.86772159E-1      -7.73090869E-6      9.99495387E-6
3.81250000E+8      1.07374182E+9      0.00000000E+0      4.13371747E-1      4.08341626E-1      -1.85584649E-5      2.09389254E-5
3.88500000E+8      1.07374182E+9      0.00000000E+0      4.33232029E-1      2.33192960E-1      5.26849180E-6      1.65645033E-5
3.95750000E+8      1.07374182E+9      0.00000000E+0      4.40353417E-1      9.91850065E-2      -1.87475234E-5      -4.45116311E-5
4.03000000E+8      1.07374182E+9      0.00000000E+0      4.38463230E-1      -1.99846045E-2      4.68362123E-6      2.45496631E-5
4.10250000E+8      1.07374182E+9      0.00000000E+0      4.28031890E-1      -1.38799892E-1      -4.90434468E-6      -7.81752169E-6
4.17500000E+8      1.07374182E+9      0.00000000E+0      4.04843407E-1      -2.71762452E-1      5.46686351E-7      2.48197466E-6
