! NanoVNA-App
! Date: 2024-06-25 16:30:05
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.28882035E-1      1.17923747E-1      1.03572384E-5      2.42888927E-6
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.29918234E-1      2.01606939E-2      1.48061663E-5      2.84519047E-6
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29336897E-1      -7.66226099E-2      2.17193738E-5      1.80900097E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.26817503E-1      -1.82275347E-1      2.93757766E-5      5.92125580E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.22324434E-1      -3.08722230E-1      8.61287117E-6      1.20941550E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.12998636E-1      -4.80190416E-1      -2.49277800E-5      -4.06708568E-6
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.89304331E-1      -7.54274239E-1      2.38120556E-5      4.48618084E-6
2.50750000E+8      1.07374182E+9      0.00000000E+0      3.98775358E-1      -1.35007223E+0      -2.46064737E-5      -1.18389726E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -7.22438181E-1      -4.04011407E+0      7.67782331E-6      -5.55720180E-6
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.53573244E-1      3.54117402E+0      -6.91227615E-6      -7.70110637E-6
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.06474553E-1      1.26073413E+0      -1.90678984E-5      -4.49921936E-6
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.87271808E-1      7.05414545E-1      -9.14093107E-6      -9.65222716E-6
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.08777892E-1      4.37211865E-1      6.74277544E-7      -3.76570970E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.17820100E-1      2.65467709E-1      -1.68494880E-5      2.15955079E-5
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.22606965E-1      1.33934788E-1      -1.44252554E-5      -1.08871609E-5
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25106774E-1      1.84634908E-2      2.64719129E-5      -4.65353951E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.25892560E-1      -9.50739846E-2      1.70590356E-5      4.79631126E-7
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.24794415E-1      -2.21493481E-1      -1.18752941E-5      4.88385558E-6
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.20725676E-1      -3.81445161E-1      1.54254958E-5      1.01020560E-5
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.04658186E-1      -6.22186802E-1      -1.45388767E-5      7.45803118E-6
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.36071521E-1      -1.09814714E+0      -3.00910324E-5      -8.52160156E-6
3.52250000E+8      1.07374182E+9      0.00000000E+0      -2.97925837E-1      -2.72365792E+0      7.50925392E-6      -8.84756446E-8
3.59500000E+8      1.07374182E+9      0.00000000E+0      -1.97051072E+0      3.31293309E+0      9.99215990E-6      1.74622983E-6
3.66750000E+8      1.07374182E+9      0.00000000E+0      1.68369683E-1      1.22930429E+0      2.90200114E-6      1.10780820E-5
3.74000000E+8      1.07374182E+9      0.00000000E+0      3.56962381E-1      6.65116208E-1      1.04214996E-6      6.54347241E-6
