! NanoVNA-App
! Date: 2024-06-25 16:30:11
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.28685368E-1      1.17586978E-1      -1.74809247E-5      3.45772132E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.29830475E-1      2.02033604E-2      -1.58771873E-5      3.30731273E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29175313E-1      -7.66220208E-2      3.49674374E-5      -1.33700669E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.26541926E-1      -1.82269572E-1      5.88409603E-6      3.14405188E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.22545952E-1      -3.08179668E-1      -1.05667859E-5      1.51861459E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.12956176E-1      -4.80358888E-1      3.53297219E-5      2.89864838E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.88488110E-1      -7.54769993E-1      6.61239028E-8      1.66147947E-6
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.01014939E-1      -1.34981102E+0      -1.19255856E-5      -6.36652112E-6
2.58000000E+8      1.07374182E+9      0.00000000E+0      -7.16711793E-1      -4.05302054E+0      4.21237200E-6      -7.37141818E-6
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.55756517E-1      3.53773980E+0      1.60373747E-5      -2.42888927E-6
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.04412257E-1      1.26264438E+0      1.06161460E-5      -2.35950574E-5
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.86118958E-1      7.04858042E-1      9.45013016E-6      -2.03186646E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.08659750E-1      4.36489334E-1      -1.39521435E-5      5.31785190E-7
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.17962432E-1      2.65402358E-1      4.07695770E-5      7.05569983E-6
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.22343929E-1      1.33703471E-1      1.60001218E-5      1.07381493E-5
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.24872567E-1      1.83884873E-2      1.66157261E-5      3.76552343E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.25772700E-1      -9.52960515E-2      5.61960042E-6      -1.76550820E-5
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.24838230E-1      -2.21468756E-1      5.78444451E-6      1.82073563E-5
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.20726979E-1      -3.81619750E-1      1.84318051E-5      3.53511423E-5
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.04889271E-1      -6.21650113E-1      -9.57679003E-6      3.80445272E-6
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.37253069E-1      -1.09858481E+0      -9.88785177E-6      -3.04980204E-5
3.52250000E+8      1.07374182E+9      0.00000000E+0      -3.10271995E-1      -2.71780432E+0      -1.37966126E-5      1.91479921E-5
3.59500000E+8      1.07374182E+9      0.00000000E+0      -1.97332076E+0      3.31935526E+0      1.51712447E-6      3.86899337E-5
3.66750000E+8      1.07374182E+9      0.00000000E+0      1.67435695E-1      1.23155625E+0      -1.60206109E-5      2.99056992E-5
3.74000000E+8      1.07374182E+9      0.00000000E+0      3.56445541E-1      6.66003423E-1      -1.67917460E-5      3.35397199E-5
3.81250000E+8      1.07374182E+9      0.00000000E+0      4.11296630E-1      3.95064488E-1      1.50399283E-5      -2.91494653E-5
3.88500000E+8      1.07374182E+9      0.00000000E+0      4.31369459E-1      2.24279712E-1      4.02191654E-5      1.00983307E-5
3.95750000E+8      1.07374182E+9      0.00000000E+0      4.38554346E-1      9.15378836E-2      -2.11410224E-6      -4.12808731E-5
4.03000000E+8      1.07374182E+9      0.00000000E+0      4.36325672E-1      -2.68635548E-2      2.50525773E-5      -1.20904297E-5
4.10250000E+8      1.07374182E+9      0.00000000E+0      4.25053635E-1      -1.46495409E-1      -1.99079514E-5      1.21565536E-5
4.17500000E+8      1.07374182E+9      0.00000000E+0      4.00487596E-1      -2.80391590E-1      -1.33570284E-5      2.75745988E-5
4.24750000E+8      1.07374182E+9      0.00000000E+0      3.50498858E-1      -4.53238748E-1      2.39796937E-5      2.47359276E-6
4.32000000E+8      1.07374182E+9      0.00000000E+0      2.31225216E-1      -7.05732632E-1      9.35234129E-6      3.02214175E-6
4.39250000E+8      1.07374182E+9      0.00000000E+0      -1.43842688E-1      -1.13428788E+0      -9.26945359E-6      5.95115125E-6
4.46500000E+8      1.07374182E+9      0.00000000E+0      -1.83935782E+0      -1.30787868E+0      -3.66270542E-5      2.75056809E-5
4.53750000E+8      1.07374182E+9      0.00000000E+0      -1.25406199E+0      1.73126156E+0      3.14386562E-5      5.37838787E-5
4.61000000E+8      1.07374182E+9      0.00000000E+0      9.88864110E-2      1.16648609E+0      -5.06080687E-6      9.91020352E-6
4.68250000E+8      1.07374182E+9      0.00000000E+0      3.68604795E-1      7.30882175E-1      1.11060217E-5      -1.03935599E-6
4.75500000E+8      1.07374182E+9      0.00000000E+0      4.52806738E-1      4.81800035E-1      8.84477049E-6      -7.14790076E-6
4.82750000E+8      1.07374182E+9      0.00000000E+0      4.89053415E-1      3.17492387E-1      -8.74884427E-6      4.72990796E-5
4.90000000E+8      1.07374182E+9      0.00000000E+0      5.08025722E-1      1.92349823E-1      -3.30358744E-5      7.05569983E-6
4.97250000E+8      1.07374182E+9      0.00000000E+0      5.20239054E-1      8.65916969E-2      2.58255750E-6      -2.84593552E-5
5.04500000E+8      1.07374182E+9      0.00000000E+0      5.29605382E-1      -1.19801417E-2      1.72797590E-5      2.11410224E-5
5.11750000E+8      1.07374182E+9      0.00000000E+0      5.38742573E-1      -1.12084340E-1      -1.11544505E-5      -1.59451738E-5
5.19000000E+8      1.07374182E+9      0.00000000E+0      5.50176572E-1      -2.23805179E-1      -7.98981637E-6      -1.71000138E-5
5.26250000E+8      1.07374182E+9      0.00000000E+0      5.68209354E-1      -3.61418648E-1      9.94652510E-6      1.71493739E-5
5.33500000E+8      1.07374182E+9      0.00000000E+0      6.04681562E-1      -5.54145741E-1      3.39932740E-7      -1.89086422E-5
5.40750000E+8      1.07374182E+9      0.00000000E+0      7.02242332E-1      -8.72405711E-1      -8.14720988E-6      2.47014686E-5
5.48000000E+8      1.07374182E+9      0.00000000E+0      1.12091205E+0      -1.53441029E+0      -3.47327441E-5      -2.48169526E-5
5.55250000E+8      1.07374182E+9      0.00000000E+0      4.22623081E+0      -1.46976912E+0      -3.00845131E-5      9.82917845E-6
5.62500000E+8      1.07374182E+9      0.00000000E+0      1.81973362E+0      1.77039619E+0      1.66511163E-5      3.27667221E-5
5.69750000E+8      1.07374182E+9      0.00000000E+0      9.28485682E-1      1.01366654E+0      -2.88151205E-6      -1.03842467E-5
5.77000000E+8      1.07374182E+9      0.00000000E+0      7.32297859E-1      6.34836052E-1      4.72869724E-5      -3.54181975E-6
5.84250000E+8      1.07374182E+9      0.00000000E+0      6.63246335E-1      4.20499504E-1      -1.32722780E-5      2.10404396E-5
5.91500000E+8      1.07374182E+9      0.00000000E+0      6.30419179E-1      2.72217270E-1      2.11894512E-5      1.46217644E-5
5.98750000E+8      1.07374182E+9      0.00000000E+0      6.13654682E-1      1.57121911E-1      -5.33629209E-5      -3.92645597E-6
6.06000000E+8      1.07374182E+9      0.00000000E+0      6.04098623E-1      5.65870809E-2      -9.08877701E-6      -3.13296914E-6
6.13250000E+8      1.07374182E+9      0.00000000E+0      5.99405962E-1      -3.86985521E-2      -6.58351928E-6      -2.24914402E-5
6.20500000E+8      1.07374182E+9      0.00000000E+0      5.98334233E-1      -1.39518923E-1      -1.70813873E-5      3.96370888E-6
6.27750000E+8      1.07374182E+9      0.00000000E+0      6.00015682E-1      -2.54754884E-1      2.12248415E-6      4.56348062E-6
6.35000000E+8      1.07374182E+9      0.00000000E+0      6.05879547E-1      -4.01181607E-1      1.10678375E-5      2.49361619E-5
6.42250000E+8      1.07374182E+9      0.00000000E+0      6.17246795E-1      -6.23791946E-1      -1.38049945E-5      8.08015466E-6
6.49500000E+8      1.07374182E+9      0.00000000E+0      6.36380660E-1      -1.04177510E+0      2.61887908E-6      -1.09076500E-5
6.56750000E+8      1.07374182E+9      0.00000000E+0      6.08447965E-1      -2.34882330E+0      -1.15856528E-5      -4.46820632E-5
6.64000000E+8      1.07374182E+9      0.00000000E+0      -6.73272692E+0      9.09253471E+0      -4.43123281E-5      -2.52854079E-5
6.71250000E+8      1.07374182E+9      0.00000000E+0      1.55592405E-1      1.65616863E+0      -3.23168933E-6      3.79150733E-5
6.78500000E+8      1.07374182E+9      0.00000000E+0      3.56408574E-1      8.30299763E-1      -5.83902001E-5      -9.36165452E-6
6.85750000E+8      1.07374182E+9      0.00000000E+0      4.11124347E-1      5.00565080E-1      -1.31437555E-5      3.64389271E-5
6.93000000E+8      1.07374182E+9      0.00000000E+0      4.33809895E-1      3.06844960E-1      -3.14926729E-5      -6.02100044E-6
7.00250000E+8      1.07374182E+9      0.00000000E+0      4.41042302E-1      1.68249458E-1      1.78916380E-5      2.36127526E-5
7.07500000E+8      1.07374182E+9      0.00000000E+0      4.40146978E-1      5.34125255E-2      -4.68650833E-5      -2.64467672E-5
7.14750000E+8      1.07374182E+9      0.00000000E+0      4.29559091E-1      -5.34954636E-2      -3.35928053E-6      1.07884407E-5
7.22000000E+8      1.07374182E+9      0.00000000E+0      4.07427783E-1      -1.61502966E-1      -8.68830830E-6      -1.17160380E-6
7.29250000E+8      1.07374182E+9      0.00000000E+0      3.64590650E-1      -2.80956586E-1      1.42017379E-5      2.21226364E-5
7.36500000E+8      1.07374182E+9      0.00000000E+0      2.82805804E-1      -4.18664853E-1      3.06125730E-6      2.51363963E-6
7.43750000E+8      1.07374182E+9      0.00000000E+0      1.08890862E-1      -5.76202804E-1      2.84956768E-5      2.83960253E-6
7.51000000E+8      1.07374182E+9      0.00000000E+0      -2.64097059E-1      -6.69874553E-1      2.97939405E-5      1.25905499E-5
7.58250000E+8      1.07374182E+9      0.00000000E+0      -7.81092096E-1      -3.14656060E-1      -1.39409676E-5      -3.02214175E-5
7.65500000E+8      1.07374182E+9      0.00000000E+0      -6.42500634E-1      3.89006603E-1      -3.02363187E-5      2.23284587E-5
7.72750000E+8      1.07374182E+9      0.00000000E+0      -1.64867370E-1      5.47050263E-1      -2.57976353E-6      -4.95295972E-5
7.80000000E+8      1.07374182E+9      0.00000000E+0      1.04794545E-1      4.47708208E-1      -4.58490103E-6      -1.49374828E-5
7.87250000E+8      1.07374182E+9      0.00000000E+0      2.44625887E-1      3.20092048E-1      -3.24100256E-7      1.05993822E-5
7.94500000E+8      1.07374182E+9      0.00000000E+0      3.16472425E-1      2.06837155E-1      -1.39297917E-5      -1.01896003E-5
8.01750000E+8      1.07374182E+9      0.00000000E+0      3.56991535E-1      1.04697651E-1      6.61704689E-6      1.96825713E-5
8.09000000E+8      1.07374182E+9      0.00000000E+0      3.79364589E-1      7.21290436E-3      8.66129994E-7      -4.16487455E-6
8.16250000E+8      1.07374182E+9      0.00000000E+0      3.90300531E-1      -9.00775750E-2      1.28047541E-5      -1.05742365E-5
8.23500000E+8      1.07374182E+9      0.00000000E+0      3.91484196E-1      -1.96781018E-1      -1.69649720E-5      4.94439155E-5
8.30750000E+8      1.07374182E+9      0.00000000E+0      3.81461997E-1      -3.25924426E-1      1.97542831E-5      3.30917537E-5
8.38000000E+8      1.07374182E+9      0.00000000E+0      3.52627619E-1      -5.00729503E-1      1.68764964E-5      2.06837431E-5
8.45250000E+8      1.07374182E+9      0.00000000E+0      2.76229710E-1      -7.79062603E-1      3.98103148E-5      1.31269917E-5
8.52500000E+8      1.07374182E+9      0.00000000E+0      1.71662837E-2      -1.37171435E+0      -1.05621293E-5      2.96197832E-5
8.59750000E+8      1.07374182E+9      0.00000000E+0      -2.42936741E+0      -3.11835454E+0      2.32588500E-5      -4.39360738E-5
8.67000000E+8      1.07374182E+9      0.00000000E+0      -4.47361166E-1      2.84379904E+0      5.69410622E-6      -2.06837431E-5
8.74250000E+8      1.07374182E+9      0.00000000E+0      4.28768471E-1      1.18865382E+0      -3.10791656E-5      -1.27945095E-5
8.81500000E+8      1.07374182E+9      0.00000000E+0      5.13454375E-1      6.67266042E-1      -1.89580023E-5      8.84197652E-6
8.88750000E+8      1.07374182E+9      0.00000000E+0      5.31312659E-1      4.07787776E-1      1.02613121E-5      2.78549269E-5
8.96000000E+8      1.07374182E+9      0.00000000E+0      5.37627864E-1      2.36689943E-1      -4.37134877E-5      -2.52015889E-5
9.03250000E+8      1.07374182E+9      0.00000000E+0      5.39882115E-1      1.02405241E-1      -3.94461676E-5      5.37559390E-6
9.10500000E+8      1.07374182E+9      0.00000000E+0      5.41989346E-1      -2.06624171E-2      -1.76252797E-5      4.35467809E-5
9.17750000E+8      1.07374182E+9      0.00000000E+0      5.44440460E-1      -1.44089363E-1      2.04145908E-5      1.14310533E-5
9.25000000E+8      1.07374182E+9      0.00000000E+0      5.48145988E-1      -2.87100450E-1      5.41750342E-6      4.44334000E-5
9.32250000E+8      1.07374182E+9      0.00000000E+0      5.53517450E-1      -4.84360517E-1      2.20816582E-6      1.35200098E-5
9.39500000E+8      1.07374182E+9      0.00000000E+0      5.65020754E-1      -8.03921411E-1      6.76140189E-7      9.83849168E-6
9.46750000E+8      1.07374182E+9      0.00000000E+0      5.87831655E-1      -1.56443394E+0      1.30757689E-6      3.04747373E-5
9.54000000E+8      1.07374182E+9      0.00000000E+0      2.20315566E-1      -8.58269405E+0      -2.19009817E-5      -9.26759094E-6
9.61250000E+8      1.07374182E+9      0.00000000E+0      2.79578983E-1      2.72280717E+0      3.88165936E-5      -1.57989562E-5
9.68500000E+8      1.07374182E+9      0.00000000E+0      4.29665588E-1      1.12662838E+0      1.13975257E-5      1.23968348E-5
9.75750000E+8      1.07374182E+9      0.00000000E+0      4.58017243E-1      6.69243213E-1      -9.22940671E-6      7.98646361E-5
9.83000000E+8      1.07374182E+9      0.00000000E+0      4.68293037E-1      4.31517653E-1      -3.59490514E-6      -1.16210431E-5
9.90250000E+8      1.07374182E+9      0.00000000E+0      4.70724361E-1      2.78417648E-1      2.09119171E-5      6.38905913E-5
9.97500000E+8      1.07374182E+9      0.00000000E+0      4.68819410E-1      1.61668917E-1      4.50564548E-5      8.13789666E-6
1.00475000E+9      1.07374182E+9      0.00000000E+0      4.62236411E-1      6.09323568E-2      2.47508287E-5      -2.73576006E-5
1.01200000E+9      1.07374182E+9      0.00000000E+0      4.51553009E-1      -3.18254227E-2      4.74369153E-5      -2.97436491E-5
1.01925000E+9      1.07374182E+9      0.00000000E+0      4.33620487E-1      -1.24757993E-1      -2.14707106E-5      9.03848559E-6
1.02650000E+9      1.07374182E+9      0.00000000E+0      4.04105066E-1      -2.24282460E-1      1.52075663E-5      8.08201730E-6
1.03375000E+9      1.07374182E+9      0.00000000E+0      3.52847294E-1      -3.38723060E-1      3.05967405E-5      5.16977161E-6
1.04100000E+9      1.07374182E+9      0.00000000E+0      2.60476668E-1      -4.69765054E-1      -9.64384526E-6      -2.84323469E-5
1.04825000E+9      1.07374182E+9      0.00000000E+0      7.16515432E-2      -6.18434744E-1      8.10530037E-6      -1.32881105E-5
1.05550000E+9      1.07374182E+9      0.00000000E+0      -2.91385426E-1      -6.80785302E-1      -1.22450292E-5      8.40146095E-6
1.06275000E+9      1.07374182E+9      0.00000000E+0      -7.45068699E-1      -3.53356039E-1      -1.75051391E-5      3.96277755E-6
1.07000000E+9      1.07374182E+9      0.00000000E+0      -6.76184994E-1      2.69531551E-1      -1.47391111E-5      -4.01362777E-5
1.07725000E+9      1.07374182E+9      0.00000000E+0      -2.84163217E-1      4.75704351E-1      6.35068864E-6      3.30545008E-5
1.08450000E+9      1.07374182E+9      0.00000000E+0      -1.04533355E-2      4.23580461E-1      5.72996214E-5      -1.73170120E-5
1.09175000E+9      1.07374182E+9      0.00000000E+0      1.31923144E-1      3.20927149E-1      8.96025449E-6      -3.25003639E-5
1.09900000E+9      1.07374182E+9      0.00000000E+0      2.04909580E-1      2.21685128E-1      1.10976398E-5      -8.94535333E-6
1.10625000E+9      1.07374182E+9      0.00000000E+0      2.39894547E-1      1.31456885E-1      1.41998753E-5      -2.11074948E-5
1.11350000E+9      1.07374182E+9      0.00000000E+0      2.51740903E-1      4.83027088E-2      7.65454024E-6      1.25169754E-6
1.12075000E+9      1.07374182E+9      0.00000000E+0      2.44686645E-1      -2.76042710E-2      2.11717561E-5      -1.85752288E-5
1.12800000E+9      1.07374182E+9      0.00000000E+0      2.19207574E-1      -1.00906738E-1      -1.06915832E-5      4.79398295E-5
1.13525000E+9      1.07374182E+9      0.00000000E+0      1.72342598E-1      -1.69236019E-1      -2.76435167E-5      1.28941610E-5
1.14250000E+9      1.07374182E+9      0.00000000E+0      9.80149804E-2      -2.27115005E-1      -1.15539879E-5      -6.05918467E-6
