! NanoVNA-App
! Date: 2024-06-25 16:28:57
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.28937545E-1      1.18942764E-1      2.04620883E-5      1.26007944E-6
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.30071903E-1      2.15904141E-2      8.64919275E-6      -6.65802509E-6
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29428763E-1      -7.52156705E-2      1.00722536E-5      3.69921327E-6
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.26888646E-1      -1.80516699E-1      -2.11261213E-5      -2.85906717E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.23429037E-1      -3.06040035E-1      -7.62473792E-6      -4.62122262E-6
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.13688385E-1      -4.77298254E-1      -2.04425305E-6      -1.83936208E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.90821692E-1      -7.48694431E-1      -1.00284815E-5      -2.74162740E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.04349833E-1      -1.33620076E+0      9.27690417E-6      -3.49059701E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -6.15692123E-1      -3.93057603E+0      -2.10991129E-5      -2.11158767E-5
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.96498754E-1      3.66226163E+0      1.28811225E-5      -3.45902517E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.04414641E-1      1.27577491E+0      1.03283674E-5      7.14510679E-6
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.88402627E-1      7.12309372E-1      2.47117132E-5      -2.34078616E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.09221227E-1      4.40195203E-1      -1.10752881E-5      -7.01285899E-7
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18375434E-1      2.68177589E-1      -8.69203359E-6      1.70525163E-6
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.22798777E-1      1.36257728E-1      1.28494576E-5      6.98771328E-6
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25382528E-1      2.09806757E-2      1.35647133E-5      -1.31893903E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.26373562E-1      -9.26019613E-2      9.39704478E-6      3.61083075E-5
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.25394359E-1      -2.18470937E-1      -1.76001340E-5      -2.95666978E-5
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.21422992E-1      -3.77796620E-1      8.04755837E-6      9.96515155E-7
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.06379393E-1      -6.15681428E-1      -1.31009147E-5      1.97011977E-5
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.41832940E-1      -1.08354932E+0      1.80555508E-5      9.58610326E-6
3.52250000E+8      1.07374182E+9      0.00000000E+0      -2.37949028E-1      -2.66280182E+0      -1.96760520E-5      1.79940835E-5
3.59500000E+8      1.07374182E+9      0.00000000E+0      -2.13947262E+0      3.42545243E+0      -2.40476802E-5      1.60373747E-6
