! NanoVNA-App
! Date: 2024-06-25 16:25:12
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.28973135E-1      1.19213650E-1      -8.23475420E-6      2.05794349E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.29986905E-1      2.16624969E-2      2.18991190E-5      -1.38664618E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29614721E-1      -7.48547266E-2      1.17812306E-5      -4.60073352E-6
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.27277474E-1      -1.80138857E-1      -1.06804073E-5      -1.04336068E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.22830251E-1      -3.06222848E-1      -1.47670507E-5      -1.66269019E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.13258707E-1      -4.76870741E-1      -6.59935176E-6      2.19903886E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.90249809E-1      -7.48441429E-1      2.22865492E-5      3.28514725E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.06767704E-1      -1.33177455E+0      -2.80477107E-5      -3.65450978E-6
2.58000000E+8      1.07374182E+9      0.00000000E+0      -6.11845387E-1      -3.92054624E+0      2.81650573E-5      1.83135271E-5
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.87242473E-1      3.67024151E+0      -2.59736553E-5      2.39638612E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.06248968E-1      1.28072335E+0      4.69479710E-6      1.17346644E-7
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.87830915E-1      7.12402689E-1      1.65812671E-5      -3.53902578E-6
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.09498331E-1      4.41186912E-1      2.73250043E-5      9.43336636E-6
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18601927E-1      2.68638460E-1      1.29844993E-5      -5.60441986E-5
3.01500000E+8      1.07374182E+9      0.00000000E+0      5.23075205E-1      1.36523014E-1      -8.83452594E-6      1.19758770E-5
3.08750000E+8      1.07374182E+9      0.00000000E+0      5.25110212E-1      2.08835825E-2      -9.78074968E-6      -2.35205516E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      5.26034172E-1      -9.24857239E-2      -3.85567546E-6      -4.70504165E-6
3.23250000E+8      1.07374182E+9      0.00000000E+0      5.25469620E-1      -2.18120236E-1      9.77888703E-6      -2.68779695E-6
3.30500000E+8      1.07374182E+9      0.00000000E+0      5.21304221E-1      -3.77620087E-1      -3.37138772E-7      3.86778265E-5
3.37750000E+8      1.07374182E+9      0.00000000E+0      5.06049301E-1      -6.15805291E-1      -1.13174319E-5      -1.75219029E-5
3.45000000E+8      1.07374182E+9      0.00000000E+0      4.43309317E-1      -1.08174809E+0      -1.82567164E-5      -1.09104440E-5
3.52250000E+8      1.07374182E+9      0.00000000E+0      -2.33012679E-1      -2.65791775E+0      -2.45347619E-5      -2.03168020E-5
3.59500000E+8      1.07374182E+9      0.00000000E+0      -2.16396117E+0      3.44220847E+0      -2.79378146E-5      3.71225178E-6
3.66750000E+8      1.07374182E+9      0.00000000E+0      1.63055903E-1      1.25777400E+0      -1.57579780E-5      -1.14729628E-5
3.74000000E+8      1.07374182E+9      0.00000000E+0      3.56996064E-1      6.74616089E-1      1.55754387E-5      -4.47994098E-5
3.81250000E+8      1.07374182E+9      0.00000000E+0      4.11776125E-1      4.01415173E-1      2.54251063E-6      3.10856849E-5
3.88500000E+8      1.07374182E+9      0.00000000E+0      4.32490607E-1      2.28611946E-1      2.22772360E-5      -4.56999987E-6
3.95750000E+8      1.07374182E+9      0.00000000E+0      4.39281506E-1      9.48181088E-2      -3.01152468E-5      -2.93264166E-5
4.03000000E+8      1.07374182E+9      0.00000000E+0      4.37361450E-1      -2.32737358E-2      -3.00314277E-5      -4.20026481E-7
4.10250000E+8      1.07374182E+9      0.00000000E+0      4.26747149E-1      -1.42973671E-1      -7.44219869E-6      -1.47344545E-5
4.17500000E+8      1.07374182E+9      0.00000000E+0      4.03293838E-1      -2.76170155E-1      3.08156013E-5      1.43898651E-5
4.24750000E+8      1.07374182E+9      0.00000000E+0      3.53849152E-1      -4.47369965E-1      9.46875662E-6      -1.17057934E-5
4.32000000E+8      1.07374182E+9      0.00000000E+0      2.37849815E-1      -6.98095579E-1      -3.31802294E-5      -2.22194940E-5
4.39250000E+8      1.07374182E+9      0.00000000E+0      -1.20341543E-1      -1.12402403E+0      1.63493678E-5      -7.77095556E-6
4.46500000E+8      1.07374182E+9      0.00000000E+0      -1.77138120E+0      -1.37111188E+0      1.21872872E-5      -1.52066350E-5
4.53750000E+8      1.07374182E+9      0.00000000E+0      -1.33432206E+0      1.74278962E+0      2.23983079E-6      -2.29803845E-5
4.61000000E+8      1.07374182E+9      0.00000000E+0      9.00790675E-2      1.18968613E+0      -1.63912773E-6      3.83900478E-5
4.68250000E+8      1.07374182E+9      0.00000000E+0      3.67759862E-1      7.42634455E-1      1.27591193E-5      -3.63374129E-5
4.75500000E+8      1.07374182E+9      0.00000000E+0      4.53317566E-1      4.88087592E-1      -2.68965960E-6      -2.77403742E-5
4.82750000E+8      1.07374182E+9      0.00000000E+0      4.89967378E-1      3.22079407E-1      2.75103375E-5      3.68906185E-5
4.90000000E+8      1.07374182E+9      0.00000000E+0      5.08991360E-1      1.96394937E-1      -2.24597752E-5      2.70567834E-5
4.97250000E+8      1.07374182E+9      0.00000000E+0      5.21242915E-1      8.99536613E-2      3.16733494E-5      -6.61984086E-6
5.04500000E+8      1.07374182E+9      0.00000000E+0      5.30240199E-1      -8.56025466E-3      9.72766429E-6      1.74334273E-5
5.11750000E+8      1.07374182E+9      0.00000000E+0      5.39645809E-1      -1.08307956E-1      5.87208197E-5      5.29456884E-6
5.19000000E+8      1.07374182E+9      0.00000000E+0      5.51414654E-1      -2.19425567E-1      1.22990459E-5      1.43107027E-5
5.26250000E+8      1.07374182E+9      0.00000000E+0      5.69295763E-1      -3.55980076E-1      -9.64198261E-6      3.73190269E-5
5.33500000E+8      1.07374182E+9      0.00000000E+0      6.05984407E-1      -5.45374361E-1      5.19128516E-5      1.55530870E-7
5.40750000E+8      1.07374182E+9      0.00000000E+0      7.01345955E-1      -8.57909285E-1      -4.35858965E-6      -1.77919865E-5
5.48000000E+8      1.07374182E+9      0.00000000E+0      1.10512823E+0      -1.48800861E+0      1.20345503E-5      -4.66816127E-5
5.55250000E+8      1.07374182E+9      0.00000000E+0      4.01063786E+0      -1.58206329E+0      -2.26125121E-6      5.46500087E-6
5.62500000E+8      1.07374182E+9      0.00000000E+0      1.90772204E+0      1.77679476E+0      -1.29733235E-6      -4.63146716E-6
5.69750000E+8      1.07374182E+9      0.00000000E+0      9.46251967E-1      1.02415141E+0      2.36742198E-6      1.45090744E-5
5.77000000E+8      1.07374182E+9      0.00000000E+0      7.39217587E-1      6.42774518E-1      1.39474869E-5      -1.12280250E-5
5.84250000E+8      1.07374182E+9      0.00000000E+0      6.66719461E-1      4.25302565E-1      9.96422023E-6      -6.51925802E-9
5.91500000E+8      1.07374182E+9      0.00000000E+0      6.33428377E-1      2.76693497E-1      1.62795186E-6      -1.92811713E-5
5.98750000E+8      1.07374182E+9      0.00000000E+0      6.15413771E-1      1.60154173E-1      1.14804134E-5      2.95154750E-5
6.06000000E+8      1.07374182E+9      0.00000000E+0      6.05524216E-1      6.01459000E-2      -7.59027898E-6      1.44513324E-5
6.13250000E+8      1.07374182E+9      0.00000000E+0      6.00953739E-1      -3.53166031E-2      4.11318615E-5      9.64291394E-6
6.20500000E+8      1.07374182E+9      0.00000000E+0      5.99668752E-1      -1.35533293E-1      6.93835318E-7      4.15928662E-6
6.27750000E+8      1.07374182E+9      0.00000000E+0      6.02139641E-1      -2.49615819E-1      2.28369609E-5      4.20855358E-5
6.35000000E+8      1.07374182E+9      0.00000000E+0      6.07981320E-1      -3.95405974E-1      1.27218664E-5      -3.23988497E-5
6.42250000E+8      1.07374182E+9      0.00000000E+0      6.20727745E-1      -6.12012657E-1      -2.23051757E-6      -1.68867409E-5
6.49500000E+8      1.07374182E+9      0.00000000E+0      6.43865152E-1      -1.01944991E+0      3.42261046E-6      4.98164445E-6
6.56750000E+8      1.07374182E+9      0.00000000E+0      6.51008244E-1      -2.25407774E+0      -9.01427120E-6      7.93114305E-6
6.64000000E+8      1.07374182E+9      0.00000000E+0      -8.96653890E+0      1.13254677E+1      1.91191211E-5      -2.57464126E-5
6.71250000E+8      1.07374182E+9      0.00000000E+0      1.64878080E-1      1.72371646E+0      2.81911343E-5      -2.89455056E-6
6.78500000E+8      1.07374182E+9      0.00000000E+0      3.60111262E-1      8.48920580E-1      7.86129385E-6      -3.70666385E-7
6.85750000E+8      1.07374182E+9      0.00000000E+0      4.14493512E-1      5.11895977E-1      -1.74259767E-5      -8.38190317E-6
6.93000000E+8      1.07374182E+9      0.00000000E+0      4.36109096E-1      3.13652544E-1      2.73464248E-5      -5.71552664E-6
7.00250000E+8      1.07374182E+9      0.00000000E+0      4.43590789E-1      1.73003817E-1      -2.11782753E-6      -2.46362761E-5
7.07500000E+8      1.07374182E+9      0.00000000E+0      4.41946484E-1      5.72134344E-2      1.89654529E-5      -3.05380672E-6
7.14750000E+8      1.07374182E+9      0.00000000E+0      4.31701026E-1      -4.96259525E-2      -3.04942951E-5      -1.76522881E-5
7.22000000E+8      1.07374182E+9      0.00000000E+0      4.10187975E-1      -1.57782551E-1      -1.77780166E-5      -3.60459089E-5
