! NanoVNA-App
! Date: 2024-06-25 16:25:20
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      5.29074403E-1      1.19118304E-1      2.72057950E-5      -1.02417544E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      5.30092609E-1      2.16339393E-2      -2.31452286E-5      2.55452469E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      5.29443622E-1      -7.50982046E-2      1.44643709E-5      2.09445134E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      5.26868316E-1      -1.80370417E-1      8.04755837E-6      -3.65441665E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      5.22796139E-1      -3.05837955E-1      2.05533579E-5      -1.17458403E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      5.13751068E-1      -4.77098266E-1      1.86730176E-6      3.20002437E-6
2.43500000E+8      1.07374182E+9      0.00000000E+0      4.89305255E-1      -7.49098779E-1      2.07424164E-5      1.19870529E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      4.04918944E-1      -1.33346893E+0      -2.77068466E-5      5.86733222E-8
2.58000000E+8      1.07374182E+9      0.00000000E+0      -6.24839565E-1      -3.92084455E+0      -7.58096576E-7      -2.24821270E-6
2.65250000E+8      1.07374182E+9      0.00000000E+0      -4.98203822E-1      3.66961962E+0      4.29712236E-6      -5.98095357E-6
2.72500000E+8      1.07374182E+9      0.00000000E+0      4.05362581E-1      1.27829271E+0      -3.25394794E-5      1.21081248E-5
2.79750000E+8      1.07374182E+9      0.00000000E+0      4.87917008E-1      7.12873893E-1      -1.19023025E-6      -2.11047009E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      5.09099727E-1      4.41189048E-1      -3.64715233E-5      1.54422596E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      5.18484187E-1      2.68037291E-1      8.15466046E-6      3.47383320E-7
