! NanoVNA-App
! Date: 2024-06-25 16:33:45
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      4.80438932E-1      1.20609939E-1      1.32303685E-5      -2.02208757E-5
2.07250000E+8      1.07374182E+9      0.00000000E+0      4.83967557E-1      2.43968379E-2      -2.52760947E-6      2.18488276E-6
2.14500000E+8      1.07374182E+9      0.00000000E+0      4.82118789E-1      -7.09795180E-2      2.60518864E-5      1.58688053E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      4.73689613E-1      -1.74426351E-1      -6.27152622E-6      -1.03097409E-6
2.29000000E+8      1.07374182E+9      0.00000000E+0      4.56946582E-1      -2.95874509E-1      8.34278762E-6      1.08731911E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      4.20850239E-1      -4.56883394E-1      -1.63260847E-5      1.09924003E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      3.35238617E-1      -6.99187764E-1      4.61218879E-5      -1.42222270E-5
2.50750000E+8      1.07374182E+9      0.00000000E+0      5.48246687E-2      -1.13760164E+0      2.37226486E-5      2.08290294E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -1.45668033E+0      -1.70455543E+0      1.68289989E-6      9.24430788E-6
2.65250000E+8      1.07374182E+9      0.00000000E+0      -1.58563766E+0      1.65714268E+0      2.45450065E-5      2.27512792E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      2.90563230E-2      1.12922022E+0      -4.80376184E-6      1.54525042E-5
2.79750000E+8      1.07374182E+9      0.00000000E+0      3.23691782E-1      6.84101869E-1      -4.94532287E-6      2.18059868E-5
2.87000000E+8      1.07374182E+9      0.00000000E+0      4.12706545E-1      4.33492017E-1      1.59777701E-5      -1.44420192E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      4.49342137E-1      2.66749131E-1      -5.81266358E-5      3.24286520E-6
3.01500000E+8      1.07374182E+9      0.00000000E+0      4.65610824E-1      1.36720628E-1      2.51345336E-5      9.27783549E-6
3.08750000E+8      1.07374182E+9      0.00000000E+0      4.72134563E-1      2.24704618E-2      3.18633392E-5      -1.66557729E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      4.71654918E-1      -8.95722079E-2      -2.32737511E-5      -5.60376793E-6
3.23250000E+8      1.07374182E+9      0.00000000E+0      4.62629606E-1      -2.13007159E-1      3.24575230E-5      -8.25151801E-6
3.30500000E+8      1.07374182E+9      0.00000000E+0      4.38536714E-1      -3.65102245E-1      -2.94921920E-5      1.19209290E-7
3.37750000E+8      1.07374182E+9      0.00000000E+0      3.76288196E-1      -5.82185903E-1      -7.15721399E-6      1.16480514E-5
3.45000000E+8      1.07374182E+9      0.00000000E+0      1.75514055E-1      -9.51191040E-1      -1.43097714E-5      4.47779894E-5
3.52250000E+8      1.07374182E+9      0.00000000E+0      -8.11834457E-1      -1.49864295E+0      3.63774598E-5      1.46124512E-5
3.59500000E+8      1.07374182E+9      0.00000000E+0      -1.85845623E+0      8.83815769E-1      -2.88682058E-5      -1.22860074E-5
3.66750000E+8      1.07374182E+9      0.00000000E+0      -1.88005867E-1      1.01645441E+0      1.98911875E-5      4.45172191E-7
3.74000000E+8      1.07374182E+9      0.00000000E+0      1.96197366E-1      6.25630707E-1      -1.90455467E-5      2.44220719E-5
3.81250000E+8      1.07374182E+9      0.00000000E+0      3.16504067E-1      3.87245166E-1      8.19563866E-7      -9.33650881E-6
3.88500000E+8      1.07374182E+9      0.00000000E+0      3.61896840E-1      2.25090799E-1      -1.82539225E-6      2.12993473E-6
3.95750000E+8      1.07374182E+9      0.00000000E+0      3.80305443E-1      9.71252986E-2      2.99625099E-5      1.25244260E-5
4.03000000E+8      1.07374182E+9      0.00000000E+0      3.81691782E-1      -1.72601939E-2      -9.80682671E-7      -9.23685730E-6
4.10250000E+8      1.07374182E+9      0.00000000E+0      3.68477730E-1      -1.31368211E-1      -6.44475222E-6      -1.97784975E-5
4.17500000E+8      1.07374182E+9      0.00000000E+0      3.36042569E-1      -2.55602588E-1      -1.22273341E-5      -2.28080899E-6
4.24750000E+8      1.07374182E+9      0.00000000E+0      2.69058143E-1      -4.06319242E-1      -1.42492354E-7      3.73339280E-5
4.32000000E+8      1.07374182E+9      0.00000000E+0      1.20455814E-1      -6.00723737E-1      1.70711428E-5      -3.41422856E-6
4.39250000E+8      1.07374182E+9      0.00000000E+0      -2.60479522E-1      -8.27955260E-1      3.10549513E-5      8.52253288E-6
4.46500000E+8      1.07374182E+9      0.00000000E+0      -1.18789762E+0      -6.12748052E-1      3.35974619E-5      7.43195415E-7
4.53750000E+8      1.07374182E+9      0.00000000E+0      -1.09951611E+0      8.58687337E-1      -1.30711123E-5      -7.67689198E-6
4.61000000E+8      1.07374182E+9      0.00000000E+0      -1.32969294E-1      9.63522225E-1      -3.96389514E-5      -2.97473744E-5
4.68250000E+8      1.07374182E+9      0.00000000E+0      2.30232061E-1      6.84891721E-1      3.19071114E-6      2.03400850E-6
4.75500000E+8      1.07374182E+9      0.00000000E+0      3.64613870E-1      4.71384773E-1      1.02100894E-5      2.35252082E-6
4.82750000E+8      1.07374182E+9      0.00000000E+0      4.25461228E-1      3.17536335E-1      2.98023224E-6      -4.28967178E-6
4.90000000E+8      1.07374182E+9      0.00000000E+0      4.56405187E-1      1.95682084E-1      -3.47010791E-6      3.24659050E-6
4.97250000E+8      1.07374182E+9      0.00000000E+0      4.74258948E-1      9.11594062E-2      -1.49728730E-5      -4.91738319E-7
5.04500000E+8      1.07374182E+9      0.00000000E+0      4.85367957E-1      -6.57309332E-3      -2.44993716E-5      9.47527587E-6
5.11750000E+8      1.07374182E+9      0.00000000E+0      4.92372804E-1      -1.06895442E-1      1.28727406E-5      -7.00075179E-5
5.19000000E+8      1.07374182E+9      0.00000000E+0      4.96507841E-1      -2.18217797E-1      2.10376456E-5      -3.71504575E-6
5.26250000E+8      1.07374182E+9      0.00000000E+0      4.99508367E-1      -3.55358410E-1      -1.26464292E-5      3.57162207E-6
5.33500000E+8      1.07374182E+9      0.00000000E+0      5.02951911E-1      -5.49337274E-1      -6.83590770E-7      -5.10830432E-6
5.40750000E+8      1.07374182E+9      0.00000000E+0      5.11738720E-1      -8.81124733E-1      1.17626041E-6      -2.24355608E-6
5.48000000E+8      1.07374182E+9      0.00000000E+0      5.87582996E-1      -1.67379987E+0      5.87198883E-6      -1.17067248E-5
5.55250000E+8      1.07374182E+9      0.00000000E+0      3.60537710E+0      -7.14693015E+0      6.34230673E-7      1.24759972E-5
5.62500000E+8      1.07374182E+9      0.00000000E+0      1.19448970E+0      2.73620745E+0      4.53582034E-5      -5.60563058E-6
5.69750000E+8      1.07374182E+9      0.00000000E+0      7.09173419E-1      1.16484526E+0      -8.68272036E-6      -2.22632661E-5
5.77000000E+8      1.07374182E+9      0.00000000E+0      6.26686731E-1      6.93797608E-1      -2.28136778E-5      2.30958685E-5
5.84250000E+8      1.07374182E+9      0.00000000E+0      5.95869727E-1      4.49662301E-1      3.10316682E-6      -2.95341015E-5
5.91500000E+8      1.07374182E+9      0.00000000E+0      5.81276078E-1      2.91876886E-1      -1.81915238E-5      1.61929056E-5
5.98750000E+8      1.07374182E+9      0.00000000E+0      5.72168026E-1      1.70879896E-1      4.68455255E-7      -1.75368041E-5
6.06000000E+8      1.07374182E+9      0.00000000E+0      5.65994151E-1      6.80729722E-2      9.77516174E-6      -1.35414302E-5
6.13250000E+8      1.07374182E+9      0.00000000E+0      5.61305224E-1      -2.89114949E-2      2.83960253E-6      -1.42287463E-5
6.20500000E+8      1.07374182E+9      0.00000000E+0      5.56719403E-1      -1.29372506E-1      -8.16956162E-6      -3.80398706E-5
6.27750000E+8      1.07374182E+9      0.00000000E+0      5.50251649E-1      -2.43440013E-1      2.77636573E-5      -1.01327896E-5
6.35000000E+8      1.07374182E+9      0.00000000E+0      5.39300086E-1      -3.86200974E-1      2.01333314E-5      -4.78792936E-6
6.42250000E+8      1.07374182E+9      0.00000000E+0      5.11336568E-1      -5.95607154E-1      -1.70012936E-5      -1.20392069E-5
6.49500000E+8      1.07374182E+9      0.00000000E+0      4.20058216E-1      -9.63624841E-1      -2.55126506E-5      1.68345869E-5
6.56750000E+8      1.07374182E+9      0.00000000E+0      -1.06401970E-1      -1.81505049E+0      -1.21267512E-5      1.18697062E-5
6.64000000E+8      1.07374182E+9      0.00000000E+0      -3.77981111E+0      -3.71578036E-2      4.58396971E-6      -2.56514177E-5
6.71250000E+8      1.07374182E+9      0.00000000E+0      -4.00975098E-1      1.43362520E+0      -9.63918865E-7      3.60235572E-5
6.78500000E+8      1.07374182E+9      0.00000000E+0      1.69266736E-1      8.09576001E-1      2.27680430E-5      -3.18530947E-5
6.85750000E+8      1.07374182E+9      0.00000000E+0      3.14573379E-1      5.01715586E-1      -1.66576356E-5      -3.71132046E-6
6.93000000E+8      1.07374182E+9      0.00000000E+0      3.69715075E-1      3.13420348E-1      -2.64467672E-5      -2.27885321E-5
7.00250000E+8      1.07374182E+9      0.00000000E+0      3.91918483E-1      1.76730226E-1      -1.54711306E-5      -1.03171915E-5
7.07500000E+8      1.07374182E+9      0.00000000E+0      3.96980867E-1      6.37408901E-2      -2.47815624E-5      -5.09619713E-6
7.14750000E+8      1.07374182E+9      0.00000000E+0      3.88991103E-1      -3.97736764E-2      8.15186650E-6      -4.12035733E-5
7.22000000E+8      1.07374182E+9      0.00000000E+0      3.66669725E-1      -1.40491076E-1      -1.16582960E-5      -1.37491152E-5
7.29250000E+8      1.07374182E+9      0.00000000E+0      3.21518243E-1      -2.49180044E-1      3.47504392E-5      2.69906595E-5
7.36500000E+8      1.07374182E+9      0.00000000E+0      2.37513186E-1      -3.65742777E-1      -5.25545329E-5      -6.76354393E-5
7.43750000E+8      1.07374182E+9      0.00000000E+0      7.72363480E-2      -4.79663343E-1      -5.53298742E-5      1.47027895E-5
7.51000000E+8      1.07374182E+9      0.00000000E+0      -2.11505352E-1      -5.14375634E-1      -1.48611143E-5      2.54781917E-5
7.58250000E+8      1.07374182E+9      0.00000000E+0      -5.50721900E-1      -2.60357071E-1      1.57300383E-6      1.35051087E-5
7.65500000E+8      1.07374182E+9      0.00000000E+0      -5.22331714E-1      2.18423165E-1      7.01844692E-6      -7.71135092E-7
7.72750000E+8      1.07374182E+9      0.00000000E+0      -2.03613453E-1      4.18732025E-1      1.41076744E-5      -2.24672258E-5
7.80000000E+8      1.07374182E+9      0.00000000E+0      4.31085874E-2      3.88258291E-1      -2.62428075E-5      1.47381797E-5
7.87250000E+8      1.07374182E+9      0.00000000E+0      1.89614831E-1      2.94845172E-1      2.82069668E-5      1.30282715E-5
7.94500000E+8      1.07374182E+9      0.00000000E+0      2.68858528E-1      1.97080482E-1      7.31367618E-6      1.07102096E-6
8.01750000E+8      1.07374182E+9      0.00000000E+0      3.14440100E-1      1.02765661E-1      2.32616439E-5      -1.23986974E-5
