! NanoVNA-App
! Date: 2024-06-25 16:33:48
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
2.00000000E+8      1.07374182E+9      0.00000000E+0      4.80602177E-1      1.20581894E-1      -1.45714730E-5      4.88944352E-7
2.07250000E+8      1.07374182E+9      0.00000000E+0      4.84091249E-1      2.43944769E-2      -5.92041761E-6      -1.38767064E-5
2.14500000E+8      1.07374182E+9      0.00000000E+0      4.81982619E-1      -7.10754644E-2      2.48756260E-5      -3.29958275E-5
2.21750000E+8      1.07374182E+9      0.00000000E+0      4.73631669E-1      -1.74282205E-1      -1.29733235E-6      -4.13348898E-5
2.29000000E+8      1.07374182E+9      0.00000000E+0      4.56966634E-1      -2.96090736E-1      -7.65360892E-6      -1.74641609E-5
2.36250000E+8      1.07374182E+9      0.00000000E+0      4.20506463E-1      -4.57194424E-1      -1.48545951E-5      2.70865858E-5
2.43500000E+8      1.07374182E+9      0.00000000E+0      3.34303132E-1      -6.99500660E-1      7.82310963E-8      -5.74626029E-6
2.50750000E+8      1.07374182E+9      0.00000000E+0      5.60662478E-2      -1.13588242E+0      -1.37370080E-5      -2.21291557E-5
2.58000000E+8      1.07374182E+9      0.00000000E+0      -1.45804600E+0      -1.70505179E+0      -6.82007521E-6      -3.27546149E-6
2.65250000E+8      1.07374182E+9      0.00000000E+0      -1.58321448E+0      1.64971918E+0      1.21723861E-5      -1.12950802E-5
2.72500000E+8      1.07374182E+9      0.00000000E+0      2.94880539E-2      1.13043935E+0      5.23962080E-6      5.27780503E-6
2.79750000E+8      1.07374182E+9      0.00000000E+0      3.23886134E-1      6.84512718E-1      -1.84616074E-5      -5.01051545E-6
2.87000000E+8      1.07374182E+9      0.00000000E+0      4.13136432E-1      4.33937360E-1      1.44448131E-6      1.12801790E-5
2.94250000E+8      1.07374182E+9      0.00000000E+0      4.49114057E-1      2.66701691E-1      -2.05198303E-5      9.54791903E-6
3.01500000E+8      1.07374182E+9      0.00000000E+0      4.65930997E-1      1.36921943E-1      2.17836350E-6      3.01562250E-6
3.08750000E+8      1.07374182E+9      0.00000000E+0      4.72094254E-1      2.23419871E-2      -5.79003245E-6      -2.95266509E-5
3.16000000E+8      1.07374182E+9      0.00000000E+0      4.71985982E-1      -8.95958219E-2      -2.82833353E-5      1.12354755E-5
3.23250000E+8      1.07374182E+9      0.00000000E+0      4.62653339E-1      -2.12870076E-1      -2.33724713E-5      6.44233078E-5
3.30500000E+8      1.07374182E+9      0.00000000E+0      4.38406319E-1      -3.65155396E-1      1.26101077E-5      -4.60911542E-6
3.37750000E+8      1.07374182E+9      0.00000000E+0      3.76497850E-1      -5.82195413E-1      -2.03829259E-5      1.44345686E-5
3.45000000E+8      1.07374182E+9      0.00000000E+0      1.74587127E-1      -9.49038028E-1      1.40862539E-5      -3.55830416E-5
3.52250000E+8      1.07374182E+9      0.00000000E+0      -8.05871087E-1      -1.49620543E+0      3.34987417E-5      1.46124512E-6
3.59500000E+8      1.07374182E+9      0.00000000E+0      -1.85871537E+0      8.83514639E-1      2.02618539E-5      -1.13714486E-6
3.66750000E+8      1.07374182E+9      0.00000000E+0      -1.88425009E-1      1.01692755E+0      -3.10000032E-5      6.09625131E-5
3.74000000E+8      1.07374182E+9      0.00000000E+0      1.96110231E-1      6.26066552E-1      1.24890357E-5      -3.09161842E-5
3.81250000E+8      1.07374182E+9      0.00000000E+0      3.16178575E-1      3.87214815E-1      2.43261456E-6      -3.13762575E-5
3.88500000E+8      1.07374182E+9      0.00000000E+0      3.62517448E-1      2.25398369E-1      -3.43043357E-5      -4.04082239E-5
